/usr/bin/ld.gold
    Finished `release` profile [optimized] target(s) in 2.37s
Persistent signature found in 'hfuzz_target/x86_64-unknown-linux-gnu/release/token-swap-instructions'. Enabling persistent fuzzing mode
Start time:'2026-08-18.07.06.47' bin:'hfuzz_target/x86_64-unknown-linux-gnu/release/token-swap-instructions', input:'hfuzz_workspace/token-swap-instructions/input', output:'hfuzz_workspace/token-swap-instructions/input', persistent:true, stdin:false, mutation_rate:5, timeout:1, max_runs:0, threads:4, minimize:false, git_commit:380cf14962c64e3fa902d9442b6c6513869116ed
[2J[500B[2026-08-18T07:06:47-0700][W][26072] sanitizers_AddFlag():67 The 'ASAN_OPTIONS' envar is already set. Not overriding it!
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Launched new fuzzing thread, no. #3
Launched new fuzzing thread, no. #2
Launched new fuzzing thread, no. #1
Persistent mode: Launched new persistent pid=26123
Persistent mode: Launched new persistent pid=26125
Persistent mode: Launched new persistent pid=26122
Persistent mode: Launched new persistent pid=26124
Sz:16 Tm:2,605us (i/b/h/e/p/c) New:0/0/0/0/0/15, Cur:0/0/0/0/0/68
Sz:100 Tm:1,968us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/382
Sz:32 Tm:1,863us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/56
Sz:39 Tm:1,869us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/158
Sz:247 Tm:1,937us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/679
Sz:4 Tm:1,217us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/259
Sz:16 Tm:1,908us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/6/0/344
Sz:11 Tm:7,612us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/109
Sz:54 Tm:1,552us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/1/0/470
Sz:32 Tm:2,241us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/203
Sz:32 Tm:2,358us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/353
Sz:43 Tm:32,427us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/585
Sz:64 Tm:3,219us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/148
Sz:84 Tm:2,107us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/148
Sz:4 Tm:3,686us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/18
Sz:128 Tm:3,349us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/349
Sz:16 Tm:2,587us (i/b/h/e/p/c) New:0/0/0/0/0/13, Cur:0/0/0/0/0/117
Sz:16 Tm:2,458us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/3/0/437
Sz:65 Tm:2,144us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/250
Sz:16 Tm:2,910us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/290
Sz:8 Tm:3,327us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/390
Sz:16 Tm:2,267us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/53
Sz:124 Tm:2,288us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/24/0/693
Sz:64 Tm:2,521us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/529
Sz:32 Tm:1,993us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/43
Sz:128 Tm:2,138us (i/b/h/e/p/c) New:0/0/0/0/0/23, Cur:0/0/0/0/0/664
Sz:44 Tm:2,078us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/43
Sz:243 Tm:4,434us (i/b/h/e/p/c) New:0/0/0/0/0/21, Cur:0/0/0/5/0/1049
Sz:128 Tm:2,173us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/155
Sz:64 Tm:2,789us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/6/0/349
Sz:16 Tm:1,048us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/77
Sz:12 Tm:4,866us (i/b/h/e/p/c) New:0/0/0/2/0/15, Cur:0/0/0/2/0/98
Sz:32 Tm:11,375us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/77
Sz:77 Tm:42,682us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/0/0/698
Sz:64 Tm:1,081us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/254
Sz:4 Tm:4,273us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/290
Sz:72 Tm:3,896us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/239
Sz:32 Tm:2,168us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/189
Sz:32 Tm:1,712us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/189
Sz:8 Tm:1,524us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/82
Sz:16 Tm:1,601us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/74
Sz:32 Tm:1,404us (i/b/h/e/p/c) New:0/0/0/1/0/36, Cur:0/0/0/1/0/89
Sz:58 Tm:1,514us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/90
Sz:8 Tm:1,518us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/13
Sz:26 Tm:1,873us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/13
Sz:32 Tm:3,032us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/187
Sz:239 Tm:4,087us (i/b/h/e/p/c) New:0/0/0/0/0/14, Cur:0/0/0/0/0/458
Sz:8 Tm:5,064us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/37
Sz:4 Tm:2,451us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/25
Sz:128 Tm:4,079us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/1/0/240
Sz:157 Tm:2,364us (i/b/h/e/p/c) New:0/0/0/1/0/25, Cur:0/0/0/2/0/269
Sz:16 Tm:2,402us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/52
Sz:60 Tm:3,573us (i/b/h/e/p/c) New:0/0/0/0/0/26, Cur:0/0/0/2/0/107
Sz:16 Tm:1,684us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/79
Sz:128 Tm:2,616us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/579
Sz:4 Tm:3,035us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/13
Sz:20 Tm:3,576us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/305
Sz:32 Tm:3,840us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/74
Sz:16 Tm:6,226us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/0/0/68
Sz:32 Tm:2,198us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/1/0/61
Sz:64 Tm:4,240us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/74
Sz:32 Tm:1,304us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/436
Sz:63 Tm:2,390us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/62
Sz:4 Tm:2,248us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/17
Sz:64 Tm:1,961us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/289
Sz:102 Tm:2,401us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/0/0/247
Sz:16 Tm:2,826us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/307
Sz:64 Tm:2,378us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/67
Sz:68 Tm:1,368us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/67
Sz:32 Tm:2,226us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/321
Sz:32 Tm:1,777us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/62
Sz:8 Tm:27,493us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/31
Sz:64 Tm:17,122us (i/b/h/e/p/c) New:0/0/0/0/0/14, Cur:0/0/0/0/0/137
Sz:16 Tm:4,827us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/69
Sz:32 Tm:5,543us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/101
Sz:64 Tm:2,649us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/0/0/207
Sz:14 Tm:1,509us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/71
Sz:4 Tm:1,976us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/13
Sz:16 Tm:2,454us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/54
Sz:16 Tm:2,004us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/84
Sz:49 Tm:2,795us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/170
Sz:0 Tm:2,269us (i/b/h/e/p/c) New:0/0/0/21/4/401, Cur:0/0/0/21/0/14
Sz:16 Tm:1,564us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/122
Sz:16 Tm:1,981us (i/b/h/e/p/c) New:0/0/0/3/0/1, Cur:0/0/0/3/0/67
Sz:16 Tm:2,126us (i/b/h/e/p/c) New:0/0/0/0/0/14, Cur:0/0/0/0/0/64
Sz:43 Tm:3,042us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/92
Sz:32 Tm:1,793us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/52
Sz:128 Tm:2,523us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/421
Sz:178 Tm:13,412us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/477
Sz:38 Tm:2,557us (i/b/h/e/p/c) New:0/0/0/0/0/11, Cur:0/0/0/0/0/122
Sz:64 Tm:3,678us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/13/0/244
Sz:83 Tm:5,422us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/1/0/229
Sz:44 Tm:1,542us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/212
Sz:16 Tm:1,860us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/123
Sz:4 Tm:2,138us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/15
Sz:19 Tm:2,442us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/47
Sz:16 Tm:1,504us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/0/0/125
Sz:72 Tm:5,661us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/2/0/276
Sz:77 Tm:1,859us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/1/0/233
Sz:10 Tm:3,613us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/42
Sz:32 Tm:4,449us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/51
Sz:8 Tm:1,443us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/89
Sz:64 Tm:5,929us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/237
Sz:16 Tm:30,032us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/36
Sz:128 Tm:4,602us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/1/0/335
Sz:16 Tm:6,366us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/50
Sz:157 Tm:3,919us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/379
Sz:128 Tm:26,417us (i/b/h/e/p/c) New:0/0/0/0/0/11, Cur:0/0/0/0/0/401
Sz:16 Tm:2,499us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/107
Sz:22 Tm:2,938us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/106
Sz:256 Tm:6,354us (i/b/h/e/p/c) New:0/0/0/1/0/47, Cur:0/0/0/1/0/663
Sz:448 Tm:3,729us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/622
Sz:16 Tm:1,764us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/1/0/75
Sz:32 Tm:2,886us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/54
Sz:19 Tm:2,240us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/76
Sz:64 Tm:3,232us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/118
Sz:4 Tm:2,486us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/15
Sz:16 Tm:2,774us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/108
Sz:15 Tm:4,459us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/13
Sz:32 Tm:3,162us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/105
Sz:32 Tm:3,129us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/96
Sz:128 Tm:1,649us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/268
Sz:184 Tm:2,984us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/1/0/320
Sz:64 Tm:3,840us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/221
Sz:64 Tm:1,521us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/192
Sz:75 Tm:2,335us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/170
Sz:16 Tm:1,063us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/26
Sz:39 Tm:12,945us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/2/0/139
Sz:4 Tm:2,790us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/13
Sz:16 Tm:1,838us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/53
Sz:64 Tm:2,387us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/1/0/217
Sz:75 Tm:15,021us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/216
Sz:79 Tm:2,165us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/2/0/185
Sz:157 Tm:1,877us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/222
Sz:28 Tm:1,433us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/75
Sz:16 Tm:1,760us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/43
Sz:32 Tm:2,999us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/45
Sz:16 Tm:1,803us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/68
Sz:114 Tm:1,818us (i/b/h/e/p/c) New:0/0/0/0/0/26, Cur:0/0/0/0/0/45
Sz:32 Tm:1,698us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/44
Sz:32 Tm:2,739us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/53
Sz:64 Tm:1,101us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/125
Sz:16 Tm:2,635us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/0/0/45
Sz:128 Tm:3,207us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/246
Sz:32 Tm:2,166us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/50
Sz:64 Tm:5,133us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/50
Sz:227 Tm:10,107us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/242
Sz:128 Tm:2,921us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/203
Sz:256 Tm:1,846us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/251
Sz:512 Tm:1,526us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/248
Sz:571 Tm:2,531us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/244
Sz:16 Tm:868us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/52
Sz:16 Tm:1,229us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/44
Sz:16 Tm:1,145us (i/b/h/e/p/c) New:0/0/0/0/0/15, Cur:0/0/0/0/0/63
Sz:32 Tm:1,654us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/79
Sz:32 Tm:2,181us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/3/0/71
Sz:64 Tm:2,274us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/79
Sz:84 Tm:2,571us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/79
Sz:32 Tm:2,095us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/45
Sz:32 Tm:1,556us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/52
Sz:281 Tm:1,714us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/45
Sz:128 Tm:4,032us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/223
Sz:64 Tm:7,978us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/81
Sz:148 Tm:4,043us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/254
Sz:106 Tm:4,297us (i/b/h/e/p/c) New:0/0/0/0/0/31, Cur:0/0/0/0/0/81
Sz:128 Tm:5,252us (i/b/h/e/p/c) New:0/0/0/0/0/21, Cur:0/0/0/0/0/209
Sz:176 Tm:14,209us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/201
Sz:64 Tm:1,326us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/147
Sz:16 Tm:3,052us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/53
Sz:16 Tm:6,715us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/0/0/66
Sz:64 Tm:1,320us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/63
Sz:64 Tm:2,066us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/65
Sz:69 Tm:2,081us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/65
Sz:64 Tm:3,027us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/140
Sz:256 Tm:8,333us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/436
Sz:128 Tm:5,980us (i/b/h/e/p/c) New:0/0/0/0/0/11, Cur:0/0/0/0/0/276
Sz:16 Tm:2,726us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/43
Sz:358 Tm:21,957us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/420
Sz:32 Tm:2,580us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/44
Sz:4 Tm:3,783us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/7
Sz:256 Tm:22,124us (i/b/h/e/p/c) New:0/0/0/2/0/17, Cur:0/0/0/3/0/510
Sz:465 Tm:7,088us (i/b/h/e/p/c) New:0/0/0/1/0/26, Cur:0/0/0/1/0/832
Sz:8 Tm:1,778us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/16
Sz:76 Tm:1,338us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/44
Sz:64 Tm:8,877us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/96
Sz:16 Tm:12,724us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/11
Sz:8 Tm:11,184us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/17
Sz:16 Tm:10,923us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/66
Sz:64 Tm:11,869us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/90
Sz:32 Tm:2,589us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/77
Sz:32 Tm:1,820us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/38
Sz:46 Tm:1,970us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/69
Sz:45 Tm:10,471us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/2/0/121
Sz:86 Tm:11,395us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/31
Sz:32 Tm:4,677us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/44
Sz:128 Tm:5,783us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/177
Sz:16 Tm:5,612us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/58
Sz:140 Tm:2,203us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/3/0/157
Sz:201 Tm:3,781us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/1/0/412
Sz:10 Tm:1,567us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/51
Sz:243 Tm:3,677us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/343
Sz:76 Tm:2,781us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/1/0/99
Sz:16 Tm:2,144us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/56
Sz:16 Tm:1,460us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/41
Sz:22 Tm:1,381us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/0/0/28
Sz:16 Tm:2,250us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/27
Sz:32 Tm:1,123us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/25
Sz:205 Tm:2,467us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/384
Sz:32 Tm:23,346us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/101
Sz:83 Tm:8,453us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/3/0/111
Sz:64 Tm:5,589us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/134
Sz:64 Tm:1,063us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/111
Sz:68 Tm:2,307us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/72
Sz:128 Tm:2,420us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/182
Sz:223 Tm:7,517us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/266
Sz:7 Tm:987us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/6
Sz:64 Tm:1,802us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/110
Sz:8 Tm:19,096us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/12
Sz:64 Tm:2,116us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/58
Sz:128 Tm:2,123us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/104
Sz:16 Tm:9,361us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/6
Sz:32 Tm:3,494us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/25
Sz:64 Tm:1,619us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/114
Sz:64 Tm:7,732us (i/b/h/e/p/c) New:0/0/0/0/0/14, Cur:0/0/0/0/0/96
Sz:124 Tm:1,551us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/102
Sz:39 Tm:1,345us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/47
Sz:64 Tm:6,129us (i/b/h/e/p/c) New:0/0/0/5/2/161, Cur:0/0/0/6/0/121
Sz:16 Tm:3,039us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/40
Sz:128 Tm:5,091us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/127
Sz:159 Tm:3,618us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/248
Sz:64 Tm:5,576us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/83
Sz:231 Tm:2,917us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/121
Sz:51 Tm:2,057us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/36
Sz:78 Tm:2,660us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/84
Sz:32 Tm:1,524us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/54
Sz:16 Tm:1,824us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/42
