/usr/bin/ld.gold
warning: the gold linker is deprecated and has known bugs with Rust
  |
  = help: consider using LLD or ld from GNU binutils instead

warning: `wavebreak-math-fuzz` (bin "wb_math") generated 1 warning
    Finished `release` profile [optimized] target(s) in 0.08s
Persistent signature found in 'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math'. Enabling persistent fuzzing mode
Start time:'2026-08-18.12.14.13' bin:'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math', input:'hfuzz_workspace/wb_math/input', output:'hfuzz_workspace/wb_math/input', persistent:true, stdin:false, mutation_rate:5, timeout:2, max_runs:0, threads:4, minimize:false, git_commit:380cf14962c64e3fa902d9442b6c6513869116ed
[2J[500B[2026-08-18T12:14:13-0700][W][21545] sanitizers_AddFlag():67 The 'ASAN_OPTIONS' envar is already set. Not overriding it!
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Launched new fuzzing thread, no. #2
Launched new fuzzing thread, no. #1
Persistent mode: Launched new persistent pid=21597
Launched new fuzzing thread, no. #3
Persistent mode: Launched new persistent pid=21596
Persistent mode: Launched new persistent pid=21598
Sz:32 Tm:13,203us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/36
Sz:64 Tm:3,334us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/38
Sz:64 Tm:2,281us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/10/0/225
Sz:120 Tm:353us (i/b/h/e/p/c) New:0/0/0/1/0/4, Cur:0/0/0/1/0/31
Sz:64 Tm:588us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/3/0/317
Sz:64 Tm:615us (i/b/h/e/p/c) New:0/0/0/1/0/24, Cur:0/0/0/3/0/59
Sz:120 Tm:157us (i/b/h/e/p/c) New:0/0/0/1/0/32, Cur:0/0/0/12/0/537
Sz:121 Tm:900us (i/b/h/e/p/c) New:0/0/0/3/0/269, Cur:0/0/0/8/0/517
Sz:128 Tm:156us (i/b/h/e/p/c) New:0/0/0/4/0/53, Cur:0/0/0/4/0/118
Sz:32 Tm:284us (i/b/h/e/p/c) New:0/0/0/2/0/0, Cur:0/0/0/2/0/31
Sz:84 Tm:648us (i/b/h/e/p/c) New:0/0/0/3/0/177, Cur:0/0/0/12/0/120
Sz:192 Tm:409us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/81
Sz:51 Tm:675us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/33
Sz:4 Tm:494us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/48
Sz:8 Tm:285us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/42
Sz:8 Tm:355us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/48
Sz:64 Tm:7,995us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/57
Sz:64 Tm:6,424us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/3/0/354
